title,date,pretty_date,url,been_tweeted
Why I'll never be Mrs Charlie Sheen,2012-06-14,Jun 2012,https://is.gd/mXvUfc,0
Who needs Paul Krugman when you have Cheryl Cole?,2012-06-14,Jun 2012,https://is.gd/DGIwaY,0
Andy Samberg: a boy who deserves to do good,2012-06-13,Jun 2012,https://is.gd/AbjXp0,0
"Yes, footballers wear ponytails, but they shouldn't",2012-06-18,Jun 2012,https://is.gd/M0BAcv,0
"Men, show your boss that you know your own mind  put on some real shorts",2012-06-11,Jun 2012,https://is.gd/DrMlvI,0
"Kanye and Kim Kardashian: the new showbiz power, er, kouple",2012-06-14,Jun 2012,https://is.gd/qM9QZW,0
How to predict the outcome of the US election,2012-06-12,Jun 2012,https://is.gd/LOq6lJ,0
"After the jubilee, the next big event will be the end of the world",2012-06-05,Jun 2012,https://is.gd/AOBCIa,0
Rape is not a compliment,2011-03-30,Mar 2011,https://is.gd/0W0FNX,0
"To Americans, Prince William and Kate Middleton are the ultimate celebs",2011-04-04,Apr 2011,https://is.gd/zruXTK,0
Seventies fashion is back butit doesn't mean we can tolerate bad G-string etiquette,2011-04-03,Apr 2011,https://is.gd/mWRkwq,0
Lily Allen's TV show isn't a guide to fashion it's a satire on excess,2011-03-27,Mar 2011,https://is.gd/yqro7L,0
Siri Hustvedt interview: don't mention the husband,2011-03-25,Mar 2011,https://is.gd/K2Dh3v,0
Who should succeed Gaddafi? Step forward Marty McFly,2011-03-23,Mar 2011,https://is.gd/FKbQEv,0
"Kate Middleton's wedding dress: the truth isn't out there, yet",2011-03-20,Mar 2011,https://is.gd/JGWldp,0
"Elizabeth Taylor: The life, the looks, the movies, the smarts, the talent",2011-03-24,Mar 2011,https://is.gd/4YtxYk,0
America's Jane Austen dating methods,2011-03-16,Mar 2011,https://is.gd/oG2HLs,0
Cheltenham style  get the new hoof boots,2011-03-15,Mar 2011,https://is.gd/W7mXa6,0
Review: In Bed With ... ed by Imogen Edwards-Jones et al,2009-02-14,Feb 2009,https://is.gd/ZlRaYj,0
"Think this is love, David? Just remember Jack and Condi",2009-02-05,Feb 2009,https://is.gd/11izA8,0
Jade Goody - the cautionary tale of a life lived under the gaze of reality TV,2009-02-05,Feb 2009,https://is.gd/g8QNdu,0
Ask Hadley: She can ease your fashion pain,2009-02-02,Feb 2009,https://is.gd/EzPDt8,0
"Tesco's new online clothing range is a canny idea, but fashion firms will rest easy",2009-01-30,Jan 2009,https://is.gd/5dMEW9,0
Kanye West: design guru?,2009-01-29,Jan 2009,https://is.gd/zT0lvR,0
Last show of the catwalk king - designer's art goes on sale,2009-01-30,Jan 2009,https://is.gd/hauNXp,0
Haute couture fashion seem recession-proof. Lord help the rest of us,2009-01-27,Jan 2009,https://is.gd/8elqce,0
Ask Hadley: She can ease your fashion pain,2009-01-26,Jan 2009,https://is.gd/fIGkXI,0
A new book of tips for single women hints at a spiteful and combative trend in feminism,2009-01-26,Jan 2009,https://is.gd/wsyprU,0
"Miley Cyrus: an introduction (and, possibly, an ending)",2008-04-23,Apr 2008,https://is.gd/3dEkqz,0
Ask Hadley: Hadley Freeman on the hype over Carla Bruni's wardrobe and fashion rules,2008-04-28,Apr 2008,https://is.gd/W0VKDw,0
Hadley Freeman on celebrity endorsments,2008-04-23,Apr 2008,https://is.gd/1z2CMj,0
Hadley Freeman on Berlusconi's new face,2008-04-16,Apr 2008,https://is.gd/a3JJhN,0
Hadley Freeman on new uniforms for McDonald's,2008-04-23,Apr 2008,https://is.gd/EsoMLL,0
CNN presenter lights on a novel way to grab viewers' attention,2008-04-21,Apr 2008,https://is.gd/k1HtLF,0
Ask Hadley: Hadley Freeman on posing for photos and dressing for a flight,2008-04-20,Apr 2008,https://is.gd/pK4Trq,0
Would you like to own Oprah's clothes?,2008-04-18,Apr 2008,https://is.gd/0NTRMY,0
Heather Mills fearlessly mixes her Old and New Testament references,2008-04-11,Apr 2008,https://is.gd/0jv04V,0
What kind of schmucky name is Cruz? Oy vay!,2008-04-16,Apr 2008,https://is.gd/VXBBAb,0
"Britney Spears tells LiS: ""I'm insane""",2007-07-26,Jul 2007,https://is.gd/I6ACKg,0
"It's only halfway through the day but, ladies and gentlemen, we have a winner",2007-07-26,Jul 2007,https://is.gd/Ycxy7s,0
Hadley Freeman on the midi-length skirt,2007-07-19,Jul 2007,https://is.gd/JJ8Agg,0
"An obvious joke that needed to be made and, yes, it's about Penelope Cruz's eyelashes",2007-07-25,Jul 2007,https://is.gd/O1KLTh,0
Lindsay Lohan - the mystery deepens,2007-07-25,Jul 2007,https://is.gd/shPhNp,0
Eddie Murphy: possibly not up for Father of the Year,2007-07-25,Jul 2007,https://is.gd/GjssLF,0
"Paris Hilton, like, literally changing the world",2007-07-26,Jul 2007,https://is.gd/8N2ZqN,0
Pete Doherty - possibly not the next Cindy Crawford,2007-07-18,Jul 2007,https://is.gd/vb0cTt,0
Winona Ryder: I shoulda slugged that pig bitch. [Paraphrased],2007-07-18,Jul 2007,https://is.gd/EhQfm2,0
America's capitalist dream moves one step closer to perfection thanks to Britney Spears,2007-07-25,Jul 2007,https://is.gd/OpJmhz,0
Topshop's top woman quits as Moss moves in,2006-10-06,Oct 2006,https://is.gd/mpc61S,0
Dressing to show off,2006-10-02,Oct 2006,https://is.gd/V7Dxjc,0
Hadley Freeman on Milan fashion week,2006-09-29,Sep 2006,https://is.gd/1XbQnL,0
Forget about the politics -  what about the fashion?,2006-09-21,Sep 2006,https://is.gd/m6cUWT,0
Undercover: fashion's dirty secret,2006-09-20,Sep 2006,https://is.gd/i0MV9k,0
The politics of fashion,2006-09-25,Sep 2006,https://is.gd/nRjqb4,0
Mirror mirror,2005-07-09,Jul 2005,https://is.gd/LKEaHC,0
Are you a Pete or are you a Bill?,2005-07-11,Jul 2005,https://is.gd/HECGsM,0
"Suits you, sir",2005-06-21,Jun 2005,https://is.gd/KqwqBu,0
Glastonbury: the world's muddiest catwalk,2005-06-24,Jun 2005,https://is.gd/1zenaR,0
'You couldn't wear  a parrot to Ascot!',2005-06-13,Jun 2005,https://is.gd/ozYIUQ,0
Hadley Freeman interviews Welsh hip-hop collective Goldie Lookin Chain,2005-06-18,Jun 2005,https://is.gd/3xpvm1,0
Club class,2005-06-10,Jun 2005,https://is.gd/xh2Dwc,0
A rich New York playboy with a famous surname  what if JFK Jr had lived?,2021-04-10,Apr 2021,https://is.gd/HeqMEP,0
Danny Huston: I went around the world with my father  making his drinks,2021-04-15,Apr 2021,https://is.gd/urWHG3,0
A new biography unveils Philip Roth as a misogynist. Tell me something I dont know,2021-04-03,Apr 2021,https://is.gd/TOWrN2,0
Steve Guttenberg: 'I learned humility from Laurence Olivier',2021-04-01,Apr 2021,https://is.gd/A8kY5l,0
"My sons ask if a man has ever hurt me. Not really, I lie",2021-03-27,Mar 2021,https://is.gd/xdOJt3,0
Edward St Aubyn: 'I never read things about myself because Im so easily crushed',2021-03-20,Mar 2021,https://is.gd/hUtdes,0
I love awards ceremonies  but losing on Zoom is another story,2021-03-20,Mar 2021,https://is.gd/UBBiLY,0
Diane Keatons 10 best performances  ranked!,2021-03-11,Mar 2021,https://is.gd/KHoiKp,0
"British Jews have always been self-effacing, but were starting to show our chutzpah",2021-03-13,Mar 2021,https://is.gd/NPcGhh,0
Allen v Farrow is pure PR. Why else would it omit so much?,2021-03-03,Mar 2021,https://is.gd/g5Ep3x,0
Its no surprise Thomas Markle and his daughter Meghan are now estranged,2018-12-17,Dec 2018,https://is.gd/dGfTUi,0
It's the year that celebrities were held to account. But what happens next?,2018-12-15,Dec 2018,https://is.gd/Lp9r6t,0
So now George Bush Sr is celebrated as a titan of unity. How on earth did we get here?,2018-12-08,Dec 2018,https://is.gd/q2aq2Y,0
Lin-Manuel Miranda: A Trump musical? I don't know how to score that yet,2018-12-01,Dec 2018,https://is.gd/pDqJ0x,0
"Watch out, Santa! Im ready for the annual Hanukah v Christmas faith-off",2018-12-01,Dec 2018,https://is.gd/NcwRlR,0
"Beyonc, Ed Sheeran and our expectations of men and women",2018-12-05,Dec 2018,https://is.gd/fY1FQV,0
Meghan: saviour of the royal family  or the ghost of Wallis Simpson?,2018-11-28,Nov 2018,https://is.gd/D7kofk,0
Jonathan Franzen was mocked for sharing his writing tips. Me? Im all ears,2018-11-24,Nov 2018,https://is.gd/tnrO1j,0
"Yes, it's infuriating when women back Trump. But why do men get a free pass?",2018-11-17,Nov 2018,https://is.gd/0WCf6w,0
How Sarah Sanders became Trump's liar-in-chief,2018-11-13,Nov 2018,https://is.gd/kU8ISv,0
"Successful, lairy, scary  what does a vulnerable woman look like?",2017-04-15,Apr 2017,https://is.gd/80wsQz,0
"Harris Wittels was the funniest person I ever met  Amy Poehler, Sarah Silverman and Aziz Ansari on a lost comic genius",2017-04-17,Apr 2017,https://is.gd/EvlNId,0
Mistreatment of models is fashions Groundhog Day,2017-04-03,Apr 2017,https://is.gd/OWy6iK,0
What women really mean when they say theyre feeling fat,2017-04-10,Apr 2017,https://is.gd/1IZUoB,0
Clothes tell the world who you are  but first youve got to figure that out,2017-04-08,Apr 2017,https://is.gd/zZNjnF,0
What do many lone attackers have in common? Domestic violence,2017-03-28,Mar 2017,https://is.gd/zv5WGS,0
"From Miami Vice to Curb Your Enthusiasm, theres a box set for every political era",2017-04-01,Apr 2017,https://is.gd/MWIuvg,0
Jami Attenberg: I wanted to see if there were other happy endings for single women,2017-03-24,Mar 2017,https://is.gd/fcDsXj,0
Talking about your miscarriage doesnt make you privileged,2017-03-27,Mar 2017,https://is.gd/nUQew1,0
"Singer, musician, sex offender: lets remember the whole Chuck Berry",2017-03-25,Mar 2017,https://is.gd/OPfkFo,0
"Nancy Dell'Olio on Nigella Lawson, her dread of Google and why Sven-Gran Eriksson was 'such a stupid'",2015-04-27,Apr 2015,https://is.gd/YIDWvt,0
"Jonathan Crombie is dead, but Gilbert Blythe will live on for ever",2015-04-24,Apr 2015,https://is.gd/RR6a1X,0
"A female president? Nice, but not why I want Hillary Clinton",2015-04-15,Apr 2015,https://is.gd/BIzCW0,0
The trouble with makeovers? Its far better to look like yourself,2015-04-20,Apr 2015,https://is.gd/BZhV8x,0
"If this is a golden age of TV, why dont we dress like it?",2015-04-13,Apr 2015,https://is.gd/CPEw4m,0
Why do we still have to justify the choice to be child-free?,2015-04-08,Apr 2015,https://is.gd/XnWkB2,0
At last! A definitive guide on how to keep your man (according to womens mags),2015-04-06,Apr 2015,https://is.gd/qLnJVE,0
The once-mighty bromance is dead  and Get Hard killed it,2015-04-01,Apr 2015,https://is.gd/YtBMsz,0
Forget the Duchess of Cambridges pregnancy wardrobe  the woman is a superhero,2015-03-30,Mar 2015,https://is.gd/jrEI7N,0
Alexa Chung: 'I don't know whether to be open and vulnerable',2013-09-21,Sep 2013,https://is.gd/4oMow0,0
Barbour jackets? Satchels? Denim hotpants? We owe them all to Alexa Chung,2013-09-19,Sep 2013,https://is.gd/30sEaF,0
Time to ditch the slogan T-shirts  they're not big and they're not funny,2013-09-09,Sep 2013,https://is.gd/ZTgnXC,0
What are the big fashion trends for autumn 2013?,2013-09-02,Sep 2013,https://is.gd/nEDA6Z,0
The painful lesson of the Cherice Moralez rape trial,2013-09-03,Sep 2013,https://is.gd/Xi4mc3,0
Has Stella McCartney's Olympic kit made all sportswear fashionable?,2012-06-04,Jun 2012,https://is.gd/kSW3Db,0
"Dear Donald Trump, it's better to be bald than sport a comb-forward",2012-05-28,May 2012,https://is.gd/yGqG7H,0
Tim Burton and Wes Anderson: same old story,2012-05-29,May 2012,https://is.gd/Y0M6Ps,0
Has Rebekah Brooks killed off the Peter Pan collar?,2012-05-21,May 2012,https://is.gd/btR1KQ,0
Chris O'Dowd: from The IT Crowd to Hollywood,2012-05-18,May 2012,https://is.gd/iFWsrO,0
So Alain de Botton thinks we need a new kind of porn. Well I've got a few ideas for him,2012-05-22,May 2012,https://is.gd/DywtxT,0
The celebrity wig-wearing trend has to be good news,2012-05-14,May 2012,https://is.gd/puONft,0
Beastie Boy Adam Yauch: not just a celebrity activist,2012-05-08,May 2012,https://is.gd/J33ozP,0
"The problem with style in the 90s was not fashion per se, but men's fashion",2012-05-07,May 2012,https://is.gd/vNZFQ9,0
Me and Mrs Hemingway,2011-03-10,Mar 2011,https://is.gd/rSzioM,0
"No, it is not acceptable to wear Dior",2011-03-06,Mar 2011,https://is.gd/6gQsvI,0
Should you wear American Apparel leggings?,2011-03-13,Mar 2011,https://is.gd/QIR0Xh,0
Royal wedding website: like reading Hello! on an iPad,2011-03-02,Mar 2011,https://is.gd/iubnsE,0
PR advice for Charlie Sheen and other celebrity dummies,2011-03-09,Mar 2011,https://is.gd/MjjnCv,0
Oscars 2011: 10 ways to improve the ceremony,2011-02-28,Feb 2011,https://is.gd/TLlks4,0
The dark comedy of Werner Herzog,2011-03-05,Mar 2011,https://is.gd/mGvP5k,0
So why do women film-makers find it so hard to win an Oscar?,2011-02-25,Feb 2011,https://is.gd/UjVw9T,0
The real winner at the Oscars this year,2011-02-23,Feb 2011,https://is.gd/R6QDcF,0
Beverly Hills 90210: back on our screens - and now even skinnier,2009-01-29,Jan 2009,https://is.gd/IthDZu,0
The sincerest form of flattery,2009-01-20,Jan 2009,https://is.gd/ZkKq8R,0
The duvet wars: a fashion spat that cushions its blows,2009-01-21,Jan 2009,https://is.gd/NHvUwx,0
Oh no! My parents have joined Facebook,2009-01-19,Jan 2009,https://is.gd/CbvRUZ,0
"What were you thinking, Madonna",2009-01-20,Jan 2009,https://is.gd/e4iqUw,0
Barack Obama inauguration: Londoners toast Obama family's arrival in the White House,2009-01-20,Jan 2009,https://is.gd/12MqDp,0
Ask Hadley: People in deerstalkers think they look posh with a bit of Camden grit.  They look like flowerpot men,2009-01-19,Jan 2009,https://is.gd/vUetYN,0
Wags' favourite designer sells stake in label,2009-01-17,Jan 2009,https://is.gd/qxJhuv,0
Politics? Awards? These days  everything is about the frocks,2009-01-15,Jan 2009,https://is.gd/xDLzZi,0
Gather! How to accept an award the Kate Winslet way,2009-01-13,Jan 2009,https://is.gd/9sxoNM,0
Would you like to own Oprah's clothes?,2008-04-18,Apr 2008,https://is.gd/0NTRMY,0
"Hadley Freeman on Mohamed Al Fayed's latest media spokeswoman, Katharine Witty",2008-04-09,Apr 2008,https://is.gd/gRYSMy,0
Bruce Willis manages to out embarrass Hudson Hawk,2008-04-09,Apr 2008,https://is.gd/JPtk02,0
Ask Hadley: Hadley Freeman on plunging necklines and bow ties,2008-04-06,Apr 2008,https://is.gd/riIee9,0
Bobby Brown reaches for the Booker,2008-04-03,Apr 2008,https://is.gd/vZ9GPU,0
Hadley Freeman on how a weak dollar is prompting Britons to go shopping in US,2008-04-10,Apr 2008,https://is.gd/CfFIox,0
Hillary laid bare,2008-04-02,Apr 2008,https://is.gd/48onIK,0
"Mariah, still misunderstood, still brilliant",2008-04-03,Apr 2008,https://is.gd/hgVlhb,0
Hadley Freeman on the US presidential candidates' style,2008-03-31,Mar 2008,https://is.gd/O4IWrl,0
Two words: Corey Feldman. And two (three? One?) more: MC Hammer,2008-04-07,Apr 2008,https://is.gd/4sXVmV,0
Oprah's dog day afternoon,2007-07-18,Jul 2007,https://is.gd/mHaJSr,0
You can spend money on my umbrella ella ella eh eh etc,2007-07-24,Jul 2007,https://is.gd/SBsfhH,0
"Eat that, Brooklyn Beckham",2007-07-24,Jul 2007,https://is.gd/JOIK8t,0
Pete Doherty - possibly not the next Cindy Crawford,2007-07-18,Jul 2007,https://is.gd/vb0cTt,0
Winona Ryder: I shoulda slugged that pig bitch. [Paraphrased],2007-07-18,Jul 2007,https://is.gd/EhQfm2,0
Katie Holmes stares into the abyss,2007-07-16,Jul 2007,https://is.gd/LPCjoG,0
"Lindsay Lohan goes clubbing. Like, thrill me",2007-07-16,Jul 2007,https://is.gd/zfbwOA,0
"Kate Winslet, (occasional) champion of the underdog",2007-07-16,Jul 2007,https://is.gd/xK7r6c,0
Sex and the City fans - it's time to move on,2007-07-16,Jul 2007,https://is.gd/lz6LL9,0
Undercover: fashion's dirty secret,2006-09-20,Sep 2006,https://is.gd/i0MV9k,0
Fighting the return of fur,2006-09-18,Sep 2006,https://is.gd/sdd4MV,0
Sweet little lies,2006-09-17,Sep 2006,https://is.gd/XvPH1Q,0
Review: The Beautiful Fall by Alicia Drake,2006-09-23,Sep 2006,https://is.gd/t5A4oQ,0
Flogging a dead clotheshorse,2006-09-21,Sep 2006,https://is.gd/tSf0X3,0
A robe fit for a Park Avenue princess,2006-09-13,Sep 2006,https://is.gd/8JEXRu,0
What women really want,2006-09-14,Sep 2006,https://is.gd/XZsvSu,0
All made up: hair thickeners,2005-06-11,Jun 2005,https://is.gd/7H5m7f,0
All made up - summer fragrances,2005-06-04,Jun 2005,https://is.gd/Gk1HVu,0
Mirror mirror,2005-05-28,May 2005,https://is.gd/nMwXct,0
Mirror mirror,2005-05-21,May 2005,https://is.gd/VIygNe,0
Interview: Hadley Freeman meets photographer Juergen Teller,2005-05-14,May 2005,https://is.gd/fjTi6j,0
Sidelines,2005-05-12,May 2005,https://is.gd/8KeKjP,0
Mirror mirror,2005-05-07,May 2005,https://is.gd/07lpNz,0
All made up,2005-05-14,May 2005,https://is.gd/8Nhb8k,0
Women: The week the first ladies went mad,2005-05-05,May 2005,https://is.gd/IzQhkJ,0
Lee Daniels: Studios will give you about $10 to make a black movie,2021-02-20,Feb 2021,https://is.gd/t4mC80,0
Do you know what this Sex And The City reboot doesn't need? Realism,2021-02-20,Feb 2021,https://is.gd/Y9MMh4,0
Catherine O'Hara on the joy of Schitt's Creek: 'Eugene Levy is the sweetest man!',2021-02-08,Feb 2021,https://is.gd/rScKHR,0
Love Angelina Jolies movies? Of course not. But theyre not what make her the star she is,2021-02-13,Feb 2021,https://is.gd/qLSiG9,0
Bored of your four walls? Let me share my pro tip: get some wild wallpaper,2021-02-06,Feb 2021,https://is.gd/C5Yjra,0
"Jon Bon Jovi on wealth, love and his ugly tussle with Trump: 'It was seriously scarring'",2021-01-25,Jan 2021,https://is.gd/nX1dE5,0
Rule-breaking New York wit Fran Lebowitz is every writer's fantasy  here's why,2021-01-30,Jan 2021,https://is.gd/l64b9Z,0
Mother-in-law jokes a thing of the past? Not at Pixar,2021-01-23,Jan 2021,https://is.gd/QPi94W,0
Nobody expects the Spanish inquisition  least of all mumfluencer Hilaria Baldwin,2021-01-16,Jan 2021,https://is.gd/Ob9FC0,0
Not sure how to get through January? I can help,2021-01-09,Jan 2021,https://is.gd/ZoeZt1,0
"Four hours' sleep, yoga at dawn  are today's influencers really living their best lives?",2018-11-10,Nov 2018,https://is.gd/5Yew7d,0
Mister Rogers: the quiet revolutionary of children's TV,2018-11-08,Nov 2018,https://is.gd/UU4a8U,0
Our fashion choices always reveal something about us  even Julia Robertss armpit hair,2018-11-07,Nov 2018,https://is.gd/hoQwJ7,0
Is it time to stop shopping at Philip Green's Topshop or Topman?,2018-10-31,Oct 2018,https://is.gd/bm20aR,0
